metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_reqs,1654608045,1.000000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_duration,1654608045,9.508000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_blocked,1654608045,3.024000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_connecting,1654608045,2.138000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_tls_handshaking,1654608045,0.000000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_sending,1654608045,0.084000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_waiting,1654608045,9.424000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_receiving,1654608045,0.000000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_failed,1654608045,1.000000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_reqs,1654608045,1.000000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_duration,1654608045,9.622000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_blocked,1654608045,2.085000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_connecting,1654608045,2.035000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_tls_handshaking,1654608045,0.000000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
http_req_sending,1654608045,0.089000,,read: connection reset by peer,1220,false,,GET,http://localhost:3300,,default,,0,,,http://localhost:3300,
