metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1654607587,1.000000,,,,,,,,,,,,,,,
vus_max,1654607587,1.000000,,,,,,,,,,,,,,,
vus,1654607588,1.000000,,,,,,,,,,,,,,,
vus_max,1654607588,1.000000,,,,,,,,,,,,,,,
vus,1654607589,1.000000,,,,,,,,,,,,,,,
vus_max,1654607589,1.000000,,,,,,,,,,,,,,,
http_reqs,1654607589,1.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_duration,1654607589,3005.037000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_blocked,1654607589,1.205000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_connecting,1654607589,0.162000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_tls_handshaking,1654607589,0.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_sending,1654607589,0.133000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_waiting,1654607589,3004.769000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_receiving,1654607589,0.135000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_failed,1654607589,0.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
checks,1654607589,1.000000,status is 200,,,,,,,,default,,,,,,
data_sent,1654607589,80.000000,,,,,,,,,default,,,,,,
data_received,1654607589,188.000000,,,,,,,,,default,,,,,,
iteration_duration,1654607589,3006.551034,,,,,,,,,default,,,,,,
iterations,1654607589,1.000000,,,,,,,,,default,,,,,,
vus,1654607590,1.000000,,,,,,,,,,,,,,,
vus_max,1654607590,1.000000,,,,,,,,,,,,,,,
vus,1654607591,1.000000,,,,,,,,,,,,,,,
vus_max,1654607591,1.000000,,,,,,,,,,,,,,,
vus,1654607592,1.000000,,,,,,,,,,,,,,,
vus_max,1654607592,1.000000,,,,,,,,,,,,,,,
http_reqs,1654607592,1.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_duration,1654607592,3003.145000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_blocked,1654607592,0.003000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_connecting,1654607592,0.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_tls_handshaking,1654607592,0.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_sending,1654607592,0.016000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_waiting,1654607592,3003.029000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_receiving,1654607592,0.100000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_failed,1654607592,0.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
checks,1654607592,1.000000,status is 200,,,,,,,,default,,,,,,
data_sent,1654607592,80.000000,,,,,,,,,default,,,,,,
data_received,1654607592,188.000000,,,,,,,,,default,,,,,,
iteration_duration,1654607592,3003.242155,,,,,,,,,default,,,,,,
iterations,1654607592,1.000000,,,,,,,,,default,,,,,,
vus,1654607593,1.000000,,,,,,,,,,,,,,,
vus_max,1654607593,1.000000,,,,,,,,,,,,,,,
vus,1654607594,1.000000,,,,,,,,,,,,,,,
vus_max,1654607594,1.000000,,,,,,,,,,,,,,,
vus,1654607595,1.000000,,,,,,,,,,,,,,,
vus_max,1654607595,1.000000,,,,,,,,,,,,,,,
http_reqs,1654607595,1.000000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_duration,1654607595,3003.925000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
http_req_blocked,1654607595,0.004000,,,,true,,GET,http://localhost:3300,HTTP/1.1,default,,200,,,http://localhost:3300,
